ID du problème,Description,État,Gravité,Estimation en points (story point),Chemin d’accès du projet,Genre d’emplacement,Chemin,Ligne,Colonne,ID d‘incident,Lien d'aide,Nom de l'assembly,Version de l'assembly,Clé publique d’assemblée,Extrait
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,500,16,T:System.Windows.Forms.TextBox,,,,,"AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,500,16,P:System.Windows.Forms.Control.Location,,,,,"AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,500,16,T:System.Windows.Forms.TextBox,,,,,"AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,500,16,P:System.Windows.Forms.Control.Width,,,,,"AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,500,16,T:System.Windows.Forms.TextBox,,,,,"AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,500,16,P:System.Windows.Forms.Control.Location,,,,,"AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,500,16,T:System.Windows.Forms.TextBox,,,,,"AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,500,16,P:System.Windows.Forms.TextBox.Text,,,,,"AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,498,16,P:System.Windows.Forms.FolderBrowserDialog.SelectedPath,,,,,"txtBackupPath.Text = Path.Combine(dialog.SelectedPath, Environment.UserName);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,498,16,T:System.Windows.Forms.TextBox,,,,,"txtBackupPath.Text = Path.Combine(dialog.SelectedPath, Environment.UserName);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,498,16,P:System.Windows.Forms.TextBox.Text,,,,,"txtBackupPath.Text = Path.Combine(dialog.SelectedPath, Environment.UserName);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,496,12,T:System.Windows.Forms.DialogResult,,,,,"if (dialog.ShowDialog() == DialogResult.OK)              {                  txtBackupPath.Text = Path.Combine(dialog.SelectedPath, Environment.UserName);                  // Ajout d'un bouton pour ouvrir le dossier de sauvegarde                  AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);              }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,496,12,T:System.Windows.Forms.DialogResult,,,,,"if (dialog.ShowDialog() == DialogResult.OK)              {                  txtBackupPath.Text = Path.Combine(dialog.SelectedPath, Environment.UserName);                  // Ajout d'un bouton pour ouvrir le dossier de sauvegarde                  AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);              }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,496,12,F:System.Windows.Forms.DialogResult.OK,,,,,"if (dialog.ShowDialog() == DialogResult.OK)              {                  txtBackupPath.Text = Path.Combine(dialog.SelectedPath, Environment.UserName);                  // Ajout d'un bouton pour ouvrir le dossier de sauvegarde                  AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);              }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,496,12,T:System.Windows.Forms.DialogResult,,,,,"if (dialog.ShowDialog() == DialogResult.OK)              {                  txtBackupPath.Text = Path.Combine(dialog.SelectedPath, Environment.UserName);                  // Ajout d'un bouton pour ouvrir le dossier de sauvegarde                  AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);              }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,496,12,M:System.Windows.Forms.CommonDialog.ShowDialog,,,,,"if (dialog.ShowDialog() == DialogResult.OK)              {                  txtBackupPath.Text = Path.Combine(dialog.SelectedPath, Environment.UserName);                  // Ajout d'un bouton pour ouvrir le dossier de sauvegarde                  AddOpenFolderButton(txtBackupPath.Text, txtBackupPath.Location.X + txtBackupPath.Width + 10, txtBackupPath.Location.Y);              }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,490,12,P:System.Windows.Forms.FolderBrowserDialog.ShowNewFolderButton,,,,,"using var dialog = new FolderBrowserDialog              {                  Description = ""Choisissez le dossier où stocker la sauvegarde"",                  ShowNewFolderButton = true              };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,490,12,P:System.Windows.Forms.FolderBrowserDialog.Description,,,,,"using var dialog = new FolderBrowserDialog              {                  Description = ""Choisissez le dossier où stocker la sauvegarde"",                  ShowNewFolderButton = true              };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,490,12,T:System.Windows.Forms.FolderBrowserDialog,,,,,"using var dialog = new FolderBrowserDialog              {                  Description = ""Choisissez le dossier où stocker la sauvegarde"",                  ShowNewFolderButton = true              };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,490,12,M:System.Windows.Forms.FolderBrowserDialog.#ctor,,,,,"using var dialog = new FolderBrowserDialog              {                  Description = ""Choisissez le dossier où stocker la sauvegarde"",                  ShowNewFolderButton = true              };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,400,8,T:System.Windows.Forms.RichTextBox,,,,,"private async Task CopyFolderWithProgressAsync(string source, string destination, string folderName,              RichTextBox rtb, IProgress<int> progress, CancellationToken ct, bool mergeMode = false)"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,332,12,T:System.Windows.Forms.ListBox,,,,,lstProfiles.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,332,12,P:System.Windows.Forms.Control.Enabled,,,,,lstProfiles.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,331,12,T:System.Windows.Forms.ComboBox,,,,,cmbUSBDrives.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,331,12,P:System.Windows.Forms.Control.Enabled,,,,,cmbUSBDrives.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,330,12,T:System.Windows.Forms.Button,,,,,btnMigrateDeselectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,330,12,P:System.Windows.Forms.Control.Enabled,,,,,btnMigrateDeselectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,329,12,T:System.Windows.Forms.Button,,,,,btnMigrateSelectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,329,12,P:System.Windows.Forms.Control.Enabled,,,,,btnMigrateSelectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,328,12,T:System.Windows.Forms.Button,,,,,btnRestoreDeselectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,328,12,P:System.Windows.Forms.Control.Enabled,,,,,btnRestoreDeselectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,327,12,T:System.Windows.Forms.Button,,,,,btnRestoreSelectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,327,12,P:System.Windows.Forms.Control.Enabled,,,,,btnRestoreSelectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,326,12,T:System.Windows.Forms.Button,,,,,btnDeselectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,326,12,P:System.Windows.Forms.Control.Enabled,,,,,btnDeselectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,325,12,T:System.Windows.Forms.Button,,,,,btnSelectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,325,12,P:System.Windows.Forms.Control.Enabled,,,,,btnSelectAll.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,324,12,T:System.Windows.Forms.Button,,,,,btnBrowseRestore.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,324,12,P:System.Windows.Forms.Control.Enabled,,,,,btnBrowseRestore.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,323,12,T:System.Windows.Forms.Button,,,,,btnBrowseBackup.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,323,12,P:System.Windows.Forms.Control.Enabled,,,,,btnBrowseBackup.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,322,12,T:System.Windows.Forms.Button,,,,,btnCancelBackup.Enabled = !enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,322,12,P:System.Windows.Forms.Control.Enabled,,,,,btnCancelBackup.Enabled = !enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,321,12,T:System.Windows.Forms.TabControl,,,,,tabControl.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,321,12,P:System.Windows.Forms.Control.Enabled,,,,,tabControl.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,320,12,T:System.Windows.Forms.Button,,,,,btnStartMigration.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,320,12,P:System.Windows.Forms.Control.Enabled,,,,,btnStartMigration.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,319,12,T:System.Windows.Forms.Button,,,,,btnStartRestore.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,319,12,P:System.Windows.Forms.Control.Enabled,,,,,btnStartRestore.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,318,12,T:System.Windows.Forms.Button,,,,,btnStartBackup.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,318,12,P:System.Windows.Forms.Control.Enabled,,,,,btnStartBackup.Enabled = enabled;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,315,16,M:System.Windows.Forms.Control.Invoke(System.Action),,,,,Invoke(() => SetControlsEnabled(enabled));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,313,12,P:System.Windows.Forms.Control.InvokeRequired,,,,,if (InvokeRequired)              {                  Invoke(() => SetControlsEnabled(enabled));                  return;              }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,308,34,T:System.Windows.Forms.PictureBox,,,,,_spinner.Visible = false;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,308,34,P:System.Windows.Forms.Control.Visible,,,,,_spinner.Visible = false;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,308,12,T:System.Windows.Forms.PictureBox,,,,,if (_spinner != null) _spinner.Visible = false;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,307,12,T:System.Windows.Forms.ToolStripProgressBar,,,,,progressBar.Visible = false;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,307,12,P:System.Windows.Forms.ToolStripItem.Visible,,,,,progressBar.Visible = false;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,304,16,M:System.Windows.Forms.Control.Invoke(System.Action),,,,,Invoke(HideProgress);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,302,12,P:System.Windows.Forms.Control.InvokeRequired,,,,,if (InvokeRequired)              {                  Invoke(HideProgress);                  return;              }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,297,12,T:System.Windows.Forms.PictureBox,,,,,_spinner.Visible = percent < 100;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,297,12,P:System.Windows.Forms.Control.Visible,,,,,_spinner.Visible = percent < 100;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,295,16,T:System.Windows.Forms.PictureBox,,,,,_spinner.BringToFront();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,295,16,M:System.Windows.Forms.Control.BringToFront,,,,,_spinner.BringToFront();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,294,16,T:System.Windows.Forms.PictureBox,,,,,this.Controls.Add(_spinner);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,294,16,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(_spinner);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,294,16,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(_spinner);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,294,16,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(_spinner);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,T:System.Windows.Forms.PictureBoxSizeMode,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,T:System.Windows.Forms.PictureBoxSizeMode,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,F:System.Windows.Forms.PictureBoxSizeMode.Zoom,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,T:System.Windows.Forms.PictureBoxSizeMode,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,P:System.Windows.Forms.PictureBox.SizeMode,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0002,Source incompatible avec la version .NET sélectionnée,Active,Potential,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,T:System.Drawing.Image,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,P:System.Windows.Forms.PictureBox.Image,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,P:System.Windows.Forms.Control.BackColor,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,T:System.Windows.Forms.AnchorStyles,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,T:System.Windows.Forms.AnchorStyles,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,F:System.Windows.Forms.AnchorStyles.Right,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,T:System.Windows.Forms.AnchorStyles,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,T:System.Windows.Forms.AnchorStyles,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,F:System.Windows.Forms.AnchorStyles.Bottom,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,T:System.Windows.Forms.AnchorStyles,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,P:System.Windows.Forms.Control.Anchor,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,P:System.Windows.Forms.Form.ClientSize,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,P:System.Windows.Forms.Form.ClientSize,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,285,16,P:System.Windows.Forms.Control.Location,,,,,"_spinner = new PictureBox                  {                      Size = new Size(32, 32),                      Location = new Point(this.ClientSize.Width - 50, this.ClientSize.Height - 70),                      Anchor = AnchorStyles.Bottom | AnchorStyles.Right,                      BackColor = Color.Transparent,                      Image = null, // Remplacer par une ressource si disponible                      SizeMode = PictureBoxSizeMode.Zoom                  };"
